timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2025-03-26T00:00:00.000Z,2025-03-26T23:59:59.999Z,2025-03-26T07:48:00.000Z,2025-03-26T19:17:00.000Z,2781,87460.23667,88292.1569,85861.45539,86900.88554,26704046038,1.72424E+12,2025-03-26T23:59:59.999Z
2025-03-25T00:00:00.000Z,2025-03-25T23:59:59.999Z,2025-03-25T20:12:00.000Z,2025-03-25T04:04:00.000Z,2781,87512.81944,88542.39467,86346.0789,87471.70305,30005840049,1.73538E+12,2025-03-25T23:59:59.999Z
2025-03-24T00:00:00.000Z,2025-03-24T23:59:59.999Z,2025-03-24T14:22:00.000Z,2025-03-24T02:01:00.000Z,2781,86070.92811,88758.72964,85541.1981,87498.91241,34582604933,1.7365E+12,2025-03-24T23:59:59.999Z
2025-03-23T00:00:00.000Z,2025-03-23T23:59:59.999Z,2025-03-23T23:59:00.000Z,2025-03-23T00:02:00.000Z,2781,83831.90051,86094.78008,83794.91066,86054.37186,12594615537,1.70732E+12,2025-03-23T23:59:59.999Z
2025-03-22T00:00:00.000Z,2025-03-22T23:59:59.999Z,2025-03-22T09:45:00.000Z,2025-03-22T23:38:00.000Z,2781,84046.25829,84513.87242,83674.78082,83832.48755,9863214091,1.66323E+12,2025-03-22T23:59:59.999Z
2025-03-21T00:00:00.000Z,2025-03-21T23:59:59.999Z,2025-03-21T02:03:00.000Z,2025-03-21T13:37:00.000Z,2781,84164.54252,84782.27165,83171.06972,84043.24518,19030452299,1.66734E+12,2025-03-21T23:59:59.999Z
2025-03-20T00:00:00.000Z,2025-03-20T23:59:59.999Z,2025-03-20T00:11:00.000Z,2025-03-20T16:53:00.000Z,2781,86872.9533,87443.26777,83647.19397,84167.1934,29028988961,1.66979E+12,2025-03-20T23:59:59.999Z
2025-03-19T00:00:00.000Z,2025-03-19T23:59:59.999Z,2025-03-19T23:44:00.000Z,2025-03-19T02:07:00.000Z,2781,82718.80426,87021.18581,82569.72689,86854.22596,34931960257,1.72349E+12,2025-03-19T23:59:59.999Z
2025-03-18T00:00:00.000Z,2025-03-18T23:59:59.999Z,2025-03-18T00:00:00.000Z,2025-03-18T13:59:00.000Z,2781,84075.71567,84075.71567,81179.99016,82718.50232,24095774594,1.64103E+12,2025-03-18T23:59:59.999Z
2025-03-17T00:00:00.000Z,2025-03-17T23:59:59.999Z,2025-03-17T19:48:00.000Z,2025-03-17T14:12:00.000Z,2781,82576.33428,84725.32598,82492.15254,84075.6887,25092785558,1.66792E+12,2025-03-17T23:59:59.999Z
2025-03-16T00:00:00.000Z,2025-03-16T23:59:59.999Z,2025-03-16T16:10:00.000Z,2025-03-16T23:10:00.000Z,2781,84333.32162,85051.59849,82017.90471,82579.69089,21330270174,1.63814E+12,2025-03-16T23:59:59.999Z
2025-03-15T00:00:00.000Z,2025-03-15T23:59:59.999Z,2025-03-15T03:35:00.000Z,2025-03-15T08:19:00.000Z,2781,83968.40595,84672.67216,83639.59486,84343.10846,13650491277,1.67315E+12,2025-03-15T23:59:59.999Z
2025-03-14T00:00:00.000Z,2025-03-14T23:59:59.999Z,2025-03-14T15:43:00.000Z,2025-03-14T00:11:00.000Z,2781,81066.99338,85263.28986,80797.56259,83969.09972,29588112414,1.66586E+12,2025-03-14T23:59:59.999Z
2025-03-13T00:00:00.000Z,2025-03-13T23:59:59.999Z,2025-03-13T02:08:00.000Z,2025-03-13T17:50:00.000Z,2781,83724.9196,84301.69191,79931.85324,81066.70137,31412940153,1.60873E+12,2025-03-13T23:59:59.999Z
2025-03-12T00:00:00.000Z,2025-03-12T23:59:59.999Z,2025-03-12T12:31:00.000Z,2025-03-12T15:09:00.000Z,2781,82857.37837,84358.57746,80635.24923,83722.36195,40353484454,1.66012E+12,2025-03-12T23:59:59.999Z
2025-03-11T00:00:00.000Z,2025-03-11T23:59:59.999Z,2025-03-11T19:09:00.000Z,2025-03-11T00:52:00.000Z,2781,78523.87154,83577.75596,76624.25249,82862.20818,54702837196,1.64325E+12,2025-03-11T23:59:59.999Z
2025-03-10T00:00:00.000Z,2025-03-10T23:59:59.999Z,2025-03-10T09:25:00.000Z,2025-03-10T19:05:00.000Z,2781,80597.14978,83955.92625,77420.59219,78532.00181,54061099422,1.55844E+12,2025-03-10T23:59:59.999Z
2025-03-09T00:00:00.000Z,2025-03-09T23:59:59.999Z,2025-03-09T01:02:00.000Z,2025-03-09T23:08:00.000Z,2781,86154.30589,86471.13016,80052.48698,80601.04131,30899345977,1.5982E+12,2025-03-09T23:59:59.999Z
2025-03-08T00:00:00.000Z,2025-03-08T23:59:59.999Z,2025-03-08T00:54:00.000Z,2025-03-08T01:35:00.000Z,2781,86742.65299,86847.26759,85247.48419,86154.59321,18206118081,1.70877E+12,2025-03-08T23:59:59.999Z
2025-03-07T00:00:00.000Z,2025-03-07T23:59:59.999Z,2025-03-07T00:14:00.000Z,2025-03-07T00:56:00.000Z,2781,89963.283,91191.04963,84717.67967,86742.67562,65945677657,1.72028E+12,2025-03-07T23:59:59.999Z
2025-03-06T00:00:00.000Z,2025-03-06T23:59:59.999Z,2025-03-06T05:59:00.000Z,2025-03-06T19:32:00.000Z,2781,90622.36116,92804.93983,87852.13848,89961.72724,47749810486,1.7838E+12,2025-03-06T23:59:59.999Z
2025-03-05T00:00:00.000Z,2025-03-05T23:59:59.999Z,2025-03-05T23:46:00.000Z,2025-03-05T00:44:00.000Z,2781,87222.95487,90998.23954,86379.77304,90623.56184,50498988027,1.79729E+12,2025-03-05T23:59:59.999Z
2025-03-04T00:00:00.000Z,2025-03-04T23:59:59.999Z,2025-03-04T21:30:00.000Z,2025-03-04T15:22:00.000Z,2781,86064.06666,88911.27408,81529.23983,87222.19221,68095241474,1.72967E+12,2025-03-04T23:59:59.999Z
2025-03-03T00:00:00.000Z,2025-03-03T23:59:59.999Z,2025-03-03T00:02:00.000Z,2025-03-03T22:00:00.000Z,2781,94248.4215,94429.74782,85081.30493,86065.66833,70072228536,1.70712E+12,2025-03-03T23:59:59.999Z
2025-03-02T00:00:00.000Z,2025-03-02T23:59:59.999Z,2025-03-02T17:48:00.000Z,2025-03-02T14:50:00.000Z,2781,86036.25755,95043.4352,85040.21116,94248.35053,58398341092,1.86932E+12,2025-03-02T23:59:59.999Z
2025-03-01T00:00:00.000Z,2025-03-01T23:59:59.999Z,2025-03-01T04:44:00.000Z,2025-03-01T00:58:00.000Z,2781,84373.86437,86522.30235,83794.23249,86031.9124,29190628396,1.70616E+12,2025-03-01T23:59:59.999Z
2025-02-28T00:00:00.000Z,2025-02-28T23:59:59.999Z,2025-02-28T18:53:00.000Z,2025-02-28T08:47:00.000Z,2781,84705.62848,85036.32223,78248.9161,84373.01033,83610570576,1.67322E+12,2025-02-28T23:59:59.999Z
2025-02-27T00:00:00.000Z,2025-02-27T23:59:59.999Z,2025-02-27T11:00:00.000Z,2025-02-27T21:08:00.000Z,2781,84076.86191,87000.78102,83144.95905,84704.22458,52659591954,1.67972E+12,2025-02-27T23:59:59.999Z
2025-02-26T00:00:00.000Z,2025-02-26T23:59:59.999Z,2025-02-26T03:20:00.000Z,2025-02-26T20:21:00.000Z,2781,88638.89346,89286.25192,82131.90136,84347.01972,64597492134,1.67114E+12,2025-02-26T23:59:59.999Z
2025-02-25T00:00:00.000Z,2025-02-25T23:59:59.999Z,2025-02-25T03:52:00.000Z,2025-02-25T15:37:00.000Z,2781,91437.11401,92511.07974,86008.23491,88736.17344,92139104128,1.75958E+12,2025-02-25T23:59:59.999Z
2025-02-24T00:00:00.000Z,2025-02-24T23:59:59.999Z,2025-02-24T00:12:00.000Z,2025-02-24T23:59:00.000Z,2781,96277.96379,96503.45443,91371.74071,91418.17367,44046480529,1.81284E+12,2025-02-24T23:59:59.999Z
2025-02-23T00:00:00.000Z,2025-02-23T23:59:59.999Z,2025-02-23T01:00:00.000Z,2025-02-23T17:33:00.000Z,2781,96577.80308,96671.87429,95270.45281,96273.91975,16999478976,1.90902E+12,2025-02-23T23:59:59.999Z
2025-02-22T00:00:00.000Z,2025-02-22T23:59:59.999Z,2025-02-22T12:56:00.000Z,2025-02-22T00:33:00.000Z,2781,96134.20191,96950.15938,95765.34039,96577.76155,18353824477,1.91493E+12,2025-02-22T23:59:59.999Z
2025-02-21T00:00:00.000Z,2025-02-21T23:59:59.999Z,2025-02-21T13:48:00.000Z,2025-02-21T21:00:00.000Z,2781,98340.67004,99497.96677,94852.95862,96125.54405,49608706470,1.90583E+12,2025-02-21T23:59:59.999Z
2025-02-20T00:00:00.000Z,2025-02-20T23:59:59.999Z,2025-02-20T20:26:00.000Z,2025-02-20T00:39:00.000Z,2781,96632.67919,98767.19374,96442.67072,98333.93783,31668022771,1.9498E+12,2025-02-20T23:59:59.999Z
2025-02-19T00:00:00.000Z,2025-02-19T23:59:59.999Z,2025-02-19T23:03:00.000Z,2025-02-19T01:27:00.000Z,2781,95532.53215,96855.59722,95011.96908,96635.61321,28990872862,1.9159E+12,2025-02-19T23:59:59.999Z
2025-02-18T00:00:00.000Z,2025-02-18T23:59:59.999Z,2025-02-18T14:26:00.000Z,2025-02-18T19:14:00.000Z,2781,95773.81624,96695.3784,93388.8322,95539.5436,37325720482,1.89409E+12,2025-02-18T23:59:59.999Z
2025-02-17T00:00:00.000Z,2025-02-17T23:59:59.999Z,2025-02-17T14:18:00.000Z,2025-02-17T19:21:00.000Z,2781,96179.00457,97032.23825,95243.54319,95773.38419,27336550690,1.89879E+12,2025-02-17T23:59:59.999Z
2025-02-16T00:00:00.000Z,2025-02-16T23:59:59.999Z,2025-02-16T00:39:00.000Z,2025-02-16T23:43:00.000Z,2781,97580.49058,97725.5973,96060.97975,96175.03204,16536755396,1.90678E+12,2025-02-16T23:59:59.999Z
2025-02-15T00:00:00.000Z,2025-02-15T23:59:59.999Z,2025-02-15T03:13:00.000Z,2025-02-15T00:33:00.000Z,2781,97508.38277,97975.03725,97240.19712,97580.34938,17047266288,1.93452E+12,2025-02-15T23:59:59.999Z
2025-02-14T00:00:00.000Z,2025-02-14T23:59:59.999Z,2025-02-14T17:58:00.000Z,2025-02-14T15:19:00.000Z,2781,96623.37087,98819.46896,96342.80603,97508.9699,32697987277,1.93295E+12,2025-02-14T23:59:59.999Z
2025-02-13T00:00:00.000Z,2025-02-13T23:59:59.999Z,2025-02-13T01:55:00.000Z,2025-02-13T16:58:00.000Z,2781,97888.74649,98111.08742,95269.7079,96623.86901,37147280860,1.91545E+12,2025-02-13T23:59:59.999Z
2025-02-12T00:00:00.000Z,2025-02-12T23:59:59.999Z,2025-02-12T22:40:00.000Z,2025-02-12T13:42:00.000Z,2781,95745.69446,98151.02693,94101.20333,97885.86306,49340445530,1.94024E+12,2025-02-12T23:59:59.999Z
2025-02-11T00:00:00.000Z,2025-02-11T23:59:59.999Z,2025-02-11T05:57:00.000Z,2025-02-11T19:42:00.000Z,2781,97438.13121,98492.90128,94875.03885,95747.43113,37488783272,1.89796E+12,2025-02-11T23:59:59.999Z
2025-02-10T00:00:00.000Z,2025-02-10T23:59:59.999Z,2025-02-10T14:01:00.000Z,2025-02-10T01:46:00.000Z,2781,96499.46209,98333.22007,95320.84203,97437.55726,40078962391,1.93174E+12,2025-02-10T23:59:59.999Z
2025-02-09T00:00:00.000Z,2025-02-09T23:59:59.999Z,2025-02-09T04:01:00.000Z,2025-02-09T21:54:00.000Z,2781,96481.31526,97325.28204,94745.26123,96500.09479,27732901800,1.91283E+12,2025-02-09T23:59:59.999Z
2025-02-08T00:00:00.000Z,2025-02-08T23:59:59.999Z,2025-02-08T03:09:00.000Z,2025-02-08T15:31:00.000Z,2781,96533.26084,96877.80734,95702.49237,96482.44987,22447526395,1.91243E+12,2025-02-08T23:59:59.999Z
2025-02-07T00:00:00.000Z,2025-02-07T23:59:59.999Z,2025-02-07T14:51:00.000Z,2025-02-07T22:34:00.000Z,2781,96581.31729,100154.1433,95653.88665,96529.08249,55741290456,1.91341E+12,2025-02-07T23:59:59.999Z
2025-02-06T00:00:00.000Z,2025-02-06T23:59:59.999Z,2025-02-06T11:51:00.000Z,2025-02-06T19:50:00.000Z,2781,96610.64023,99168.60601,95707.34992,96593.30033,45302471947,1.91435E+12,2025-02-06T23:59:59.999Z
2025-02-05T00:00:00.000Z,2025-02-05T23:59:59.999Z,2025-02-05T14:43:00.000Z,2025-02-05T23:34:00.000Z,2781,97878.00975,99113.20783,96174.82556,96615.44454,49125911241,1.91501E+12,2025-02-05T23:59:59.999Z
2025-02-04T00:00:00.000Z,2025-02-04T23:59:59.999Z,2025-02-04T00:18:00.000Z,2025-02-04T22:14:00.000Z,2781,101398.717,101745.6133,96208.10655,97871.81783,73002130211,1.93925E+12,2025-02-04T23:59:59.999Z
2025-02-03T00:00:00.000Z,2025-02-03T23:59:59.999Z,2025-02-03T22:10:00.000Z,2025-02-03T02:09:00.000Z,2781,97681.10326,102514.1747,91242.8926,101405.4231,1.15401E+11,2.00957E+12,2025-02-03T23:59:59.999Z
2025-02-02T00:00:00.000Z,2025-02-02T23:59:59.999Z,2025-02-02T01:22:00.000Z,2025-02-02T22:42:00.000Z,2781,100661.5364,101430.6658,96216.07781,97688.9793,63091816853,1.93575E+12,2025-02-02T23:59:59.999Z
2025-02-01T00:00:00.000Z,2025-02-01T23:59:59.999Z,2025-02-01T01:46:00.000Z,2025-02-01T23:25:00.000Z,2781,102402.7981,102755.726,100297.7092,100655.9057,27757944848,1.99494E+12,2025-02-01T23:59:59.999Z
2025-01-31T00:00:00.000Z,2025-01-31T23:59:59.999Z,2025-01-31T15:56:00.000Z,2025-01-31T21:32:00.000Z,2781,104737.5622,106026.3503,101543.8829,102405.0271,45732764360,2.02943E+12,2025-01-31T23:59:59.999Z
2025-01-30T00:00:00.000Z,2025-01-30T23:59:59.999Z,2025-01-30T15:13:00.000Z,2025-01-30T00:32:00.000Z,2781,103709.3388,106418.7667,103321.6451,104735.3028,41915744521,2.07565E+12,2025-01-30T23:59:59.999Z
2025-01-29T00:00:00.000Z,2025-01-29T23:59:59.999Z,2025-01-29T20:34:00.000Z,2025-01-29T00:01:00.000Z,2781,101317.5273,104750.8072,101283.8227,103703.2112,47432049818,2.05518E+12,2025-01-29T23:59:59.999Z
2025-01-28T00:00:00.000Z,2025-01-28T23:59:59.999Z,2025-01-28T15:32:00.000Z,2025-01-28T22:01:00.000Z,2781,102095.4176,103730.8211,100238.1881,101332.4762,47180685494,2.00752E+12,2025-01-28T23:59:59.999Z
2025-01-27T00:00:00.000Z,2025-01-27T23:59:59.999Z,2025-01-27T00:11:00.000Z,2025-01-27T07:31:00.000Z,2781,102680.3036,103214.1105,97795.9361,102087.6913,89006608428,2.02305E+12,2025-01-27T23:59:59.999Z
2025-01-26T00:00:00.000Z,2025-01-26T23:59:59.999Z,2025-01-26T04:27:00.000Z,2025-01-26T23:56:00.000Z,2781,104713.2132,105438.6445,102507.7117,102682.497,22543395879,2.03471E+12,2025-01-26T23:59:59.999Z
2025-01-25T00:00:00.000Z,2025-01-25T23:59:59.999Z,2025-01-25T18:33:00.000Z,2025-01-25T10:10:00.000Z,2781,104824.0337,105243.7906,104120.3768,104714.6454,23888996502,2.07456E+12,2025-01-25T23:59:59.999Z
2025-01-24T00:00:00.000Z,2025-01-24T23:59:59.999Z,2025-01-24T18:29:00.000Z,2025-01-24T03:26:00.000Z,2781,103965.6697,107098.5452,102772.1242,104819.4845,52388229265,2.07696E+12,2025-01-24T23:59:59.999Z
2025-01-23T00:00:00.000Z,2025-01-23T23:59:59.999Z,2025-01-23T16:16:00.000Z,2025-01-23T10:45:00.000Z,2781,103657.6746,106820.3288,101257.8032,103960.1716,1.04105E+11,2.05982E+12,2025-01-23T23:59:59.999Z
2025-01-22T00:00:00.000Z,2025-01-22T23:59:59.999Z,2025-01-22T01:07:00.000Z,2025-01-22T16:46:00.000Z,2781,106136.3833,106294.3401,103360.2693,103653.0692,53878181052,2.05385E+12,2025-01-22T23:59:59.999Z
2025-01-21T00:00:00.000Z,2025-01-21T23:59:59.999Z,2025-01-21T18:41:00.000Z,2025-01-21T01:31:00.000Z,2781,102052.5753,107180.9249,100103.9558,106146.263,88733878242,2.10292E+12,2025-01-21T23:59:59.999Z
2025-01-20T00:00:00.000Z,2025-01-20T23:59:59.999Z,2025-01-20T06:56:00.000Z,2025-01-20T00:42:00.000Z,2781,101083.7535,109114.8848,99471.35894,102016.6623,1.2628E+11,2.02196E+12,2025-01-20T23:59:59.999Z
2025-01-19T00:00:00.000Z,2025-01-19T23:59:59.999Z,2025-01-19T21:00:00.000Z,2025-01-19T23:41:00.000Z,2781,104411.2868,106299.7985,99570.53118,101089.6065,76789928525,2.00272E+12,2025-01-19T23:59:59.999Z
2025-01-18T00:00:00.000Z,2025-01-18T23:59:59.999Z,2025-01-18T15:55:00.000Z,2025-01-18T08:11:00.000Z,2781,104124.9546,104913.2062,102226.6203,104408.0673,50445655726,2.06858E+12,2025-01-18T23:59:59.999Z
2025-01-17T00:00:00.000Z,2025-01-17T23:59:59.999Z,2025-01-17T20:01:00.000Z,2025-01-17T00:04:00.000Z,2781,100025.7651,105884.2304,99948.90506,104462.0426,71888972663,2.06934E+12,2025-01-17T23:59:59.999Z
2025-01-16T00:00:00.000Z,2025-01-16T23:59:59.999Z,2025-01-16T00:03:00.000Z,2025-01-16T15:03:00.000Z,2781,100505.2987,100781.5891,97364.44308,99756.9091,54103781805,1.97594E+12,2025-01-16T23:59:59.999Z
2025-01-15T00:00:00.000Z,2025-01-15T23:59:59.999Z,2025-01-15T20:22:00.000Z,2025-01-15T00:05:00.000Z,2781,96534.04597,100697.2344,96501.64439,100504.4934,57805923627,1.99111E+12,2025-01-15T23:59:59.999Z
2025-01-14T00:00:00.000Z,2025-01-14T23:59:59.999Z,2025-01-14T09:54:00.000Z,2025-01-14T00:46:00.000Z,2781,94519.00714,97352.66475,94322.1545,96534.04421,53769675818,1.91247E+12,2025-01-14T23:59:59.999Z
2025-01-13T00:00:00.000Z,2025-01-13T23:59:59.999Z,2025-01-13T00:38:00.000Z,2025-01-13T14:37:00.000Z,2781,94488.89217,95837.00023,89260.10019,94516.52563,72978998252,1.87238E+12,2025-01-13T23:59:59.999Z
2025-01-12T00:00:00.000Z,2025-01-12T23:59:59.999Z,2025-01-12T15:23:00.000Z,2025-01-12T09:50:00.000Z,2781,94565.72583,95367.5363,93712.51167,94488.44106,20885130965,1.87177E+12,2025-01-12T23:59:59.999Z
2025-01-11T00:00:00.000Z,2025-01-11T23:59:59.999Z,2025-01-11T21:56:00.000Z,2025-01-11T04:38:00.000Z,2781,94700.83805,94977.68766,93840.04352,94566.59368,18860894100,1.87324E+12,2025-01-11T23:59:59.999Z
2025-01-10T00:00:00.000Z,2025-01-10T23:59:59.999Z,2025-01-10T17:59:00.000Z,2025-01-10T15:15:00.000Z,2781,92494.49151,95770.6116,92250.09274,94701.45646,62058693684,1.87589E+12,2025-01-10T23:59:59.999Z
2025-01-09T00:00:00.000Z,2025-01-09T23:59:59.999Z,2025-01-09T01:25:00.000Z,2025-01-09T20:23:00.000Z,2781,95043.48764,95349.72146,91220.84226,92484.03697,62777261693,1.83217E+12,2025-01-09T23:59:59.999Z
2025-01-08T00:00:00.000Z,2025-01-08T23:59:59.999Z,2025-01-08T01:00:00.000Z,2025-01-08T17:32:00.000Z,2781,96924.16497,97258.32175,92525.84456,95043.52346,63875859171,1.88257E+12,2025-01-08T23:59:59.999Z
2025-01-07T00:00:00.000Z,2025-01-07T23:59:59.999Z,2025-01-07T00:37:00.000Z,2025-01-07T20:25:00.000Z,2781,102248.8525,102712.4857,96132.8747,96922.70528,58685738547,1.91979E+12,2025-01-07T23:59:59.999Z
2025-01-06T00:00:00.000Z,2025-01-06T23:59:59.999Z,2025-01-06T16:30:00.000Z,2025-01-06T01:22:00.000Z,2781,98314.95696,102482.8739,97926.14852,102078.0856,51823432705,2.02181E+12,2025-01-06T23:59:59.999Z
2025-01-05T00:00:00.000Z,2025-01-05T23:59:59.999Z,2025-01-05T23:03:00.000Z,2025-01-05T14:21:00.000Z,2781,98233.90578,98813.30855,97291.76461,98314.95944,20525254825,1.94719E+12,2025-01-05T23:59:59.999Z
2025-01-04T00:00:00.000Z,2025-01-04T23:59:59.999Z,2025-01-04T21:06:00.000Z,2025-01-04T15:51:00.000Z,2781,98106.99355,98734.42818,97562.97597,98236.22909,22342608078,1.94565E+12,2025-01-04T23:59:59.999Z
2025-01-03T00:00:00.000Z,2025-01-03T23:59:59.999Z,2025-01-03T19:22:00.000Z,2025-01-03T08:37:00.000Z,2781,96881.72902,98956.91704,96034.61406,98107.42876,35611391163,1.94322E+12,2025-01-03T23:59:59.999Z
2025-01-02T00:00:00.000Z,2025-01-02T23:59:59.999Z,2025-01-02T20:25:00.000Z,2025-01-02T00:19:00.000Z,2781,94416.28655,97739.81684,94201.57042,96886.87827,46009564411,1.91873E+12,2025-01-02T23:59:59.999Z
2025-01-01T00:00:00.000Z,2025-01-01T23:59:59.999Z,2025-01-01T21:25:00.000Z,2025-01-01T09:28:00.000Z,2781,93425.10214,94929.86481,92788.12788,94419.75751,24519888919,1.86985E+12,2025-01-01T23:59:59.999Z
2024-12-31T00:00:00.000Z,2024-12-31T23:59:59.999Z,2024-12-31T14:35:00.000Z,2024-12-31T01:32:00.000Z,2781,92643.25122,96090.60379,91914.02778,93429.20281,43625106843,1.85018E+12,2024-12-31T23:59:59.999Z
2024-12-30T00:00:00.000Z,2024-12-30T23:59:59.999Z,2024-12-30T20:25:00.000Z,2024-12-30T15:11:00.000Z,2781,93527.1975,94903.3239,91317.13546,92643.2146,56188003691,1.83464E+12,2024-12-30T23:59:59.999Z
2024-12-29T00:00:00.000Z,2024-12-29T23:59:59.999Z,2024-12-29T00:00:00.000Z,2024-12-29T23:12:00.000Z,2781,95174.05512,95174.8784,92881.79187,93530.22844,29635885267,1.85212E+12,2024-12-29T23:59:59.999Z
2024-12-28T00:00:00.000Z,2024-12-28T23:59:59.999Z,2024-12-28T22:53:00.000Z,2024-12-28T01:27:00.000Z,2781,94160.18622,95525.89852,94014.2865,95163.93193,24107436185,1.88468E+12,2024-12-28T23:59:59.999Z
2024-12-27T00:00:00.000Z,2024-12-27T23:59:59.999Z,2024-12-27T09:07:00.000Z,2024-12-27T17:25:00.000Z,2781,95704.97459,97294.84642,93310.7438,94164.86035,52419934565,1.86454E+12,2024-12-27T23:59:59.999Z
2024-12-26T00:00:00.000Z,2024-12-26T23:59:59.999Z,2024-12-26T00:11:00.000Z,2024-12-26T10:15:00.000Z,2781,99297.69701,99884.57217,95137.8853,95795.5166,47054980873,1.89694E+12,2024-12-26T23:59:59.999Z
2024-12-25T00:00:00.000Z,2024-12-25T23:59:59.999Z,2024-12-25T23:57:00.000Z,2024-12-25T12:03:00.000Z,2781,98675.91086,99478.74902,97593.47017,99299.19275,33700394629,1.96621E+12,2024-12-25T23:59:59.999Z
2024-12-24T00:00:00.000Z,2024-12-24T23:59:59.999Z,2024-12-24T18:18:00.000Z,2024-12-24T02:22:00.000Z,2781,94684.34755,99404.06132,93448.01394,98676.0974,47114953674,1.95385E+12,2024-12-24T23:59:59.999Z
2024-12-23T00:00:00.000Z,2024-12-23T23:59:59.999Z,2024-12-23T11:03:00.000Z,2024-12-23T20:17:00.000Z,2781,95099.39195,96416.21393,92403.13138,94686.23944,65239002919,1.87531E+12,2024-12-23T23:59:59.999Z
2024-12-22T00:00:00.000Z,2024-12-22T23:59:59.999Z,2024-12-22T00:40:00.000Z,2024-12-22T22:11:00.000Z,2781,97218.31827,97360.2647,94202.18625,95104.93437,43147981314,1.88295E+12,2024-12-22T23:59:59.999Z
2024-12-21T00:00:00.000Z,2024-12-21T23:59:59.999Z,2024-12-21T07:44:00.000Z,2024-12-21T13:34:00.000Z,2781,97756.1922,99507.09859,96426.52074,97224.72634,51765334294,1.92486E+12,2024-12-21T23:59:59.999Z
2024-12-20T00:00:00.000Z,2024-12-20T23:59:59.999Z,2024-12-20T07:13:00.000Z,2024-12-20T12:18:00.000Z,2781,97484.69731,98098.91131,92175.18045,97755.93016,1.05634E+11,1.93546E+12,2024-12-20T23:59:59.999Z
2024-12-19T00:00:00.000Z,2024-12-19T23:59:59.999Z,2024-12-19T14:36:00.000Z,2024-12-19T20:14:00.000Z,2781,100070.6874,102748.1508,95587.6815,97490.94998,97221662392,1.93004E+12,2024-12-19T23:59:59.999Z
2024-12-18T00:00:00.000Z,2024-12-18T23:59:59.999Z,2024-12-18T00:19:00.000Z,2024-12-18T23:59:00.000Z,2781,106147.2953,106470.6064,100041.5427,100041.5427,93865656139,1.98299E+12,2024-12-18T23:59:59.999Z
2024-12-17T00:00:00.000Z,2024-12-17T23:59:59.999Z,2024-12-17T14:59:00.000Z,2024-12-17T22:47:00.000Z,2781,106030.6906,108268.4471,105291.7379,106140.5982,68589364868,2.10134E+12,2024-12-17T23:59:59.999Z
2024-12-16T00:00:00.000Z,2024-12-16T23:59:59.999Z,2024-12-16T18:31:00.000Z,2024-12-16T12:51:00.000Z,2781,104293.5765,107780.5796,103322.9828,106029.7206,91020417816,2.0991E+12,2024-12-16T23:59:59.999Z
2024-12-15T00:00:00.000Z,2024-12-15T23:59:59.999Z,2024-12-15T23:28:00.000Z,2024-12-15T00:42:00.000Z,2781,101373.533,105047.5419,101227.0278,104298.6958,51145914137,2.06514E+12,2024-12-15T23:59:59.999Z
2024-12-14T00:00:00.000Z,2024-12-14T23:59:59.999Z,2024-12-14T01:29:00.000Z,2024-12-14T20:54:00.000Z,2781,101451.44,102618.8846,100634.0575,101372.9661,40422968793,2.00681E+12,2024-12-14T23:59:59.999Z
2024-12-13T00:00:00.000Z,2024-12-13T23:59:59.999Z,2024-12-13T20:46:00.000Z,2024-12-13T01:54:00.000Z,2781,100046.6505,101888.8084,99233.27805,101459.2544,56894751583,2.00842E+12,2024-12-13T23:59:59.999Z
2024-12-12T00:00:00.000Z,2024-12-12T23:59:59.999Z,2024-12-12T16:17:00.000Z,2024-12-12T19:48:00.000Z,2781,101167.807,102524.9103,99339.94993,100042.9979,72073983533,1.98044E+12,2024-12-12T23:59:59.999Z
2024-12-11T00:00:00.000Z,2024-12-11T23:59:59.999Z,2024-12-11T22:12:00.000Z,2024-12-11T02:00:00.000Z,2781,96656.06162,101913.3625,95747.22887,101173.0326,85391409936,2.00268E+12,2024-12-11T23:59:59.999Z
2024-12-10T00:00:00.000Z,2024-12-10T23:59:59.999Z,2024-12-10T14:49:00.000Z,2024-12-10T18:13:00.000Z,2781,97441.23447,98270.15277,94321.25879,96675.43354,1.04824E+11,1.91324E+12,2024-12-10T23:59:59.999Z
2024-12-09T00:00:00.000Z,2024-12-09T23:59:59.999Z,2024-12-09T00:02:00.000Z,2024-12-09T21:06:00.000Z,2781,101237.0615,101272.5042,94355.91104,97432.72126,1.10676E+11,1.92851E+12,2024-12-09T23:59:59.999Z
2024-12-08T00:00:00.000Z,2024-12-08T23:59:59.999Z,2024-12-08T23:57:00.000Z,2024-12-08T09:56:00.000Z,2781,99921.9168,101399.9887,98771.51417,101236.0131,44125751925,2.00354E+12,2024-12-08T23:59:59.999Z
2024-12-07T00:00:00.000Z,2024-12-07T23:59:59.999Z,2024-12-07T01:05:00.000Z,2024-12-07T05:46:00.000Z,2781,99916.71446,100563.3798,99030.88649,99923.33662,44177510897,1.97752E+12,2024-12-07T23:59:59.999Z
2024-12-06T00:00:00.000Z,2024-12-06T23:59:59.999Z,2024-12-06T20:43:00.000Z,2024-12-06T00:07:00.000Z,2781,97074.22483,102039.8818,96514.87608,99920.71473,94534772658,1.97763E+12,2024-12-06T23:59:59.999Z
